1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25
1, 1.12179, 1.41629, 2.06692, 2.35096, 2.73627, 2.41638, 2.78828, 3.49691, 3.93159, 3.86991, 3.81275, 3.83527, 3.87143, 4.23863, 4.8284, 5.47951, 5.32753, 6.26312, 7.02832, 7.96103, 8.20382, 9.83735, 10.4013, 11.6759
1, 1.12279, 1.40922, 2.06094, 2.3324, 2.69333, 2.42843, 2.78272, 3.51368, 3.94394, 3.87001, 3.73308, 3.84405, 3.69621, 4.22599, 4.82572, 5.47699, 5.32492, 6.26585, 7.02513, 7.9559, 8.18485, 9.82985, 10.376, 11.7042
1, 1.11848, 1.41274, 2.05825, 2.3233, 2.7198, 2.43811, 2.78936, 3.50307, 3.92852, 3.86649, 3.75579, 3.84229, 3.65337, 4.2211, 4.81372, 5.49201, 5.32032, 6.27331, 7.0261, 7.96988, 8.1865, 9.87411, 10.3679, 11.7747
1, 1.10114, 1.41614, 2.05775, 2.3701, 2.73112, 2.42121, 2.77631, 3.51409, 3.94502, 3.86666, 3.83838, 3.84574, 3.60877, 4.2113, 4.82084, 5.51159, 5.308, 6.27523, 7.01832, 7.95503, 8.21971, 9.82588, 10.385, 11.8027
1, 1.09141, 1.43058, 2.06334, 2.34935, 2.72552, 2.41757, 2.77314, 3.51569, 3.97121, 3.86512, 3.75463, 3.85722, 3.72601, 4.2032, 4.83519, 5.48372, 5.30684, 6.27516, 7.01023, 7.96125, 8.22772, 9.8217, 10.3599, 11.9337
1, 1.06431, 1.42581, 2.06873, 2.35745, 2.71088, 2.42184, 2.7896, 3.53218, 3.98425, 3.85616, 3.76118, 3.85508, 3.62598, 4.20445, 4.82839, 5.47065, 5.32395, 6.2849, 7.01708, 7.95832, 8.24787, 9.76573, 10.3387, 11.9882
1, 1.0851, 1.4138, 2.08663, 2.38241, 2.6749, 2.41729, 2.77525, 3.51897, 3.97196, 3.84475, 3.75938, 3.85855, 3.45805, 4.20105, 4.82799, 5.47588, 5.3058, 6.28219, 7.00779, 7.9546, 8.28806, 9.81937, 10.3261, 12.1027
1, 1.06489, 1.42055, 2.08721, 2.3967, 2.6712, 2.40413, 2.76648, 3.52202, 3.97369, 3.84562, 3.72085, 3.86181, 3.63077, 4.18425, 4.84295, 5.45567, 5.32615, 6.27973, 7.00617, 7.9381, 8.2676, 9.82502, 10.2973, 12.099
1, 1.05979, 1.41861, 2.08809, 2.44799, 2.66179, 2.40314, 2.7673, 3.52456, 3.97617, 3.84282, 3.76073, 3.85567, 3.56723, 4.1881, 4.85184, 5.44851, 5.30421, 6.2832, 6.99719, 7.93721, 8.26693, 9.82256, 10.2457, 12.0487
1, 1.05793, 1.41806, 2.0866, 2.45496, 2.66512, 2.40322, 2.76983, 3.52078, 3.97548, 3.83836, 3.7537, 3.85578, 3.40464, 4.21454, 4.83901, 5.43363, 5.3058, 6.28536, 6.99218, 7.91947, 8.27818, 9.86849, 10.2752, 12.1547
1, 1.06024, 1.4195, 2.08099, 2.50994, 2.67417, 2.40597, 2.76702, 3.50561, 3.98849, 3.84194, 3.70917, 3.85193, 3.35557, 4.22395, 4.83208, 5.44745, 5.32604, 6.28217, 6.98391, 7.92657, 8.2751, 9.84065, 10.2832, 12.1862
1, 1.07781, 1.41578, 2.07291, 2.50901, 2.67544, 2.44119, 2.77104, 3.50615, 3.98889, 3.844, 3.75708, 3.84503, 3.30104, 4.21434, 4.8347, 5.47239, 5.3159, 6.27969, 6.98166, 7.9498, 8.25891, 9.84436, 10.2628, 12.2154
1, 1.08201, 1.41649, 2.06944, 2.49327, 2.67192, 2.43633, 2.78769, 3.51803, 3.98003, 3.84753, 3.74249, 3.84265, 3.34319, 4.19589, 4.83498, 5.44971, 5.31769, 6.28027, 6.99192, 7.94127, 8.28533, 9.80768, 10.2501, 12.1692
1, 1.07666, 1.41354, 2.06454, 2.5386, 2.65043, 2.45956, 2.79426, 3.50631, 3.9781, 3.84241, 3.87099, 3.84187, 3.28181, 4.19181, 4.84517, 5.44152, 5.32141, 6.27903, 6.99288, 7.94467, 8.29285, 9.81598, 10.2914, 12.2974
1, 1.07597, 1.40976, 2.06177, 2.56297, 2.64036, 2.45963, 2.7907, 3.50165, 3.97536, 3.84341, 3.8427, 3.83806, 3.36019, 4.18042, 4.83559, 5.45865, 5.31106, 6.27797, 6.99113, 7.94421, 8.28905, 9.79968, 10.2939, 12.2769
1, 1.07586, 1.41096, 2.06839, 2.57428, 2.63831, 2.45756, 2.79269, 3.49268, 3.98328, 3.84025, 3.79272, 3.84159, 3.40484, 4.15256, 4.84355, 5.43905, 5.31578, 6.27551, 6.99646, 7.93392, 8.27828, 9.79991, 10.2814, 12.2982
1, 1.08296, 1.40815, 2.06119, 2.58331, 2.62453, 2.44644, 2.79445, 3.49141, 3.97456, 3.83714, 3.7481, 3.84496, 3.5544, 4.15965, 4.83868, 5.42844, 5.32335, 6.2735, 6.99091, 7.93471, 8.29707, 9.76506, 10.2974, 12.3007
1, 1.087, 1.40267, 2.05331, 2.58186, 2.6166, 2.44894, 2.79824, 3.48861, 3.97236, 3.83527, 3.72598, 3.84458, 3.61863, 4.1601, 4.83902, 5.4315, 5.31567, 6.27571, 6.99668, 7.94635, 8.30199, 9.74992, 10.2841, 12.3057
1, 1.0971, 1.40063, 2.069, 2.57308, 2.61752, 2.43843, 2.79615, 3.4779, 3.96304, 3.82946, 3.69132, 3.84426, 3.55081, 4.15666, 4.8303, 5.42147, 5.2845, 6.27369, 6.99701, 7.94924, 8.29659, 9.76825, 10.2811, 12.328
1, 1.09967, 1.40252, 2.07576, 2.55237, 2.61666, 2.42899, 2.79027, 3.48975, 3.96239, 3.83049, 3.80016, 3.84354, 3.41835, 4.14643, 4.825, 5.42451, 5.26962, 6.2686, 6.99729, 7.951, 8.30111, 9.7486, 10.2949, 12.3319
1, 1.09232, 1.39788, 2.07858, 2.5711, 2.61897, 2.43211, 2.79141, 3.51208, 3.96037, 3.83153, 3.81049, 3.85151, 3.44991, 4.15722, 4.83299, 5.44118, 5.3037, 6.26565, 6.99482, 7.95673, 8.30314, 9.75109, 10.2894, 12.307
1, 1.10474, 1.39761, 2.07534, 2.55055, 2.61373, 2.43317, 2.78954, 3.51235, 3.95707, 3.82902, 3.78543, 3.85272, 3.41067, 4.16133, 4.83309, 5.46259, 5.31349, 6.26194, 7.00091, 7.9429, 8.29848, 9.74234, 10.2682, 12.3147
1, 1.10015, 1.39396, 2.08592, 2.57066, 2.59491, 2.43529, 2.7847, 3.53574, 3.95431, 3.82824, 3.78754, 3.85336, 3.3747, 4.17096, 4.82896, 5.45934, 5.3221, 6.26572, 7.00206, 7.93944, 8.30614, 9.76008, 10.2864, 12.292
1, 1.09734, 1.3922, 2.08195, 2.57988, 2.57193, 2.44586, 2.78243, 3.51418, 3.95576, 3.83102, 3.75005, 3.85765, 3.7477, 4.16707, 4.82774, 5.46063, 5.31288, 6.26392, 6.99804, 7.93582, 8.30272, 9.75621, 10.3068, 12.3097
1, 1.1009, 1.39286, 2.07716, 2.56646, 2.56445, 2.44057, 2.77923, 3.51462, 3.94626, 3.82674, 3.76989, 3.85608, 3.75997, 4.15591, 4.8254, 5.46685, 5.31703, 6.26416, 6.99714, 7.93761, 8.29621, 9.74094, 10.2908, 12.3066
1, 1.10174, 1.39025, 2.08229, 2.55264, 2.54425, 2.45229, 2.77968, 3.53143, 3.94151, 3.82493, 3.74696, 3.85795, 3.69866, 4.17234, 4.82461, 5.45621, 5.32418, 6.2644, 6.99701, 7.94309, 8.30561, 9.73658, 10.2951, 12.3128
1, 1.10303, 1.38822, 2.08218, 2.55621, 2.51889, 2.45258, 2.77534, 3.53154, 3.94588, 3.82056, 3.77115, 3.85804, 3.60753, 4.1646, 4.82682, 5.44548, 5.34517, 6.26406, 6.99702, 7.92981, 8.30478, 9.72664, 10.3159, 12.3542
1, 1.09815, 1.38741, 2.08894, 2.54684, 2.51312, 2.45387, 2.77268, 3.53398, 3.94951, 3.82084, 3.77143, 3.85665, 3.58345, 4.16048, 4.82413, 5.44683, 5.34688, 6.26849, 6.99736, 7.93044, 8.30405, 9.73681, 10.326, 12.3534
1, 1.0978, 1.38627, 2.08362, 2.52341, 2.50254, 2.44845, 2.77506, 3.55017, 3.9451, 3.82066, 3.7875, 3.85824, 3.60863, 4.1704, 4.82665, 5.45257, 5.34221, 6.26798, 7.00236, 7.92759, 8.31224, 9.73884, 10.3157, 12.3855
1, 1.09862, 1.38395, 2.0837, 2.54209, 2.48566, 2.45046, 2.77517, 3.5544, 3.95093, 3.81756, 3.75278, 3.85726, 3.5775, 4.17008, 4.82435, 5.46626, 5.35554, 6.26887, 7.00929, 7.92666, 8.30754, 9.73845, 10.3334, 12.3805
1, 1.0982, 1.38757, 2.08192, 2.53551, 2.49504, 2.45021, 2.77737, 3.56259, 3.94568, 3.81621, 3.74048, 3.85531, 3.64362, 4.17706, 4.82301, 5.46402, 5.35307, 6.26841, 7.00934, 7.92989, 8.30606, 9.72532, 10.3347, 12.3579
1, 1.09818, 1.38669, 2.08537, 2.52132, 2.47938, 2.44773, 2.77729, 3.55042, 3.94685, 3.81426, 3.75318, 3.85257, 3.62576, 4.17762, 4.82298, 5.47356, 5.34913, 6.26823, 7.00964, 7.92478, 8.30968, 9.72023, 10.31, 12.3879
1, 1.09639, 1.38814, 2.08534, 2.49608, 2.49308, 2.4515, 2.77885, 3.55077, 3.94251, 3.81153, 3.75832, 3.85037, 3.68272, 4.18175, 4.82389, 5.47867, 5.33747, 6.27002, 7.00861, 7.92032, 8.30518, 9.72106, 10.306, 12.3832
1, 1.09469, 1.38735, 2.0833, 2.52165, 2.49119, 2.45728, 2.77598, 3.53523, 3.94868, 3.81198, 3.76502, 3.85117, 3.66706, 4.1808, 4.82266, 5.47626, 5.34372, 6.26826, 7.00588, 7.9181, 8.30048, 9.72584, 10.2999, 12.3598
1, 1.09652, 1.38641, 2.0769, 2.52664, 2.49307, 2.47442, 2.77245, 3.52567, 3.94905, 3.8181, 3.76804, 3.85118, 3.6497, 4.17671, 4.82072, 5.49552, 5.34993, 6.26858, 7.00354, 7.92146, 8.3014, 9.73658, 10.2874, 12.3457
1, 1.09459, 1.38731, 2.07166, 2.59059, 2.50815, 2.47129, 2.77606, 3.52927, 3.94619, 3.8205, 3.7607, 3.85304, 3.64468, 4.17545, 4.81909, 5.50253, 5.35513, 6.2662, 7.01105, 7.92009, 8.30815, 9.73269, 10.2683, 12.3201
1, 1.09308, 1.38702, 2.06956, 2.57986, 2.52862, 2.47301, 2.78029, 3.54741, 3.94927, 3.82092, 3.76991, 3.85244, 3.63679, 4.16974, 4.81571, 5.49633, 5.37864, 6.26653, 7.01309, 7.91807, 8.30656, 9.72549, 10.2628, 12.3306
1, 1.09613, 1.38758, 2.06878, 2.58319, 2.54929, 2.46877, 2.7782, 3.55049, 3.94439, 3.81974, 3.77849, 3.85192, 3.6001, 4.17513, 4.816, 5.49709, 5.36752, 6.26671, 7.01273, 7.91153, 8.2994, 9.71858, 10.2504, 12.3408
1, 1.10118, 1.38695, 2.06831, 2.58209, 2.52588, 2.47013, 2.7775, 3.55002, 3.94595, 3.81983, 3.78092, 3.84878, 3.54803, 4.17345, 4.82067, 5.49486, 5.34415, 6.26613, 7.01868, 7.90747, 8.30231, 9.71995, 10.2327, 12.3351
1, 1.10162, 1.38576, 2.06536, 2.61294, 2.53998, 2.47669, 2.77809, 3.54587, 3.94321, 3.81902, 3.79406, 3.84844, 3.50656, 4.17487, 4.82109, 5.4869, 5.34795, 6.26594, 7.01747, 7.89853, 8.29946, 9.72059, 10.2531, 12.3284
1, 1.10121, 1.38484, 2.0608, 2.61108, 2.5395, 2.47654, 2.77666, 3.55556, 3.94165, 3.82268, 3.79578, 3.84883, 3.561, 4.17319, 4.82312, 5.47843, 5.37333, 6.26488, 7.01606, 7.89577, 8.30262, 9.72874, 10.2527, 12.3349
1, 1.10164, 1.38638, 2.05849, 2.60853, 2.52235, 2.47654, 2.77858, 3.56162, 3.93842, 3.82192, 3.78966, 3.85103, 3.60521, 4.17488, 4.82084, 5.47093, 5.36105, 6.26422, 7.01636, 7.89421, 8.30844, 9.72441, 10.2652, 12.3604
1, 1.10465, 1.3861, 2.05952, 2.6074, 2.53758, 2.4733, 2.7818, 3.55537, 3.93984, 3.82066, 3.77681, 3.8493, 3.5863, 4.1762, 4.82099, 5.46427, 5.35674, 6.26399, 7.01573, 7.88897, 8.30515, 9.72028, 10.2577, 12.3903
1, 1.10624, 1.38609, 2.05658, 2.62186, 2.52176, 2.47363, 2.77994, 3.5554, 3.93755, 3.82189, 3.79789, 3.85015, 3.61175, 4.17143, 4.81786, 5.44686, 5.36067, 6.26506, 7.01503, 7.88738, 8.30566, 9.72503, 10.2572, 12.4157
1, 1.10599, 1.38563, 2.05569, 2.64359, 2.52924, 2.47219, 2.77849, 3.55431, 3.93954, 3.82032, 3.80915, 3.84874, 3.59927, 4.17788, 4.817, 5.44532, 5.35019, 6.26654, 7.02028, 7.88732, 8.30661, 9.71997, 10.254, 12.4524
1, 1.1034, 1.38451, 2.05717, 2.64432, 2.57387, 2.4754, 2.77933, 3.55601, 3.94016, 3.81879, 3.80796, 3.8472, 3.65052, 4.17523, 4.81858, 5.42983, 5.3361, 6.26621, 7.02113, 7.88911, 8.30512, 9.72396, 10.2521, 12.4449
1, 1.10453, 1.38317, 2.05718, 2.63109, 2.5746, 2.47834, 2.77938, 3.56738, 3.93928, 3.81965, 3.79462, 3.84662, 3.63434, 4.17621, 4.8176, 5.43276, 5.33352, 6.26694, 7.02087, 7.88863, 8.30505, 9.72447, 10.2429, 12.4044
1, 1.10694, 1.38369, 2.05879, 2.64306, 2.57789, 2.47549, 2.77764, 3.56729, 3.93759, 3.81972, 3.78412, 3.84636, 3.63042, 4.17209, 4.81855, 5.42598, 5.31399, 6.26688, 7.02131, 7.88423, 8.30422, 9.72763, 10.2335, 12.4251
1, 1.10744, 1.38399, 2.06097, 2.6435, 2.54909, 2.47674, 2.78033, 3.57106, 3.93686, 3.81794, 3.77442, 3.84568, 3.59883, 4.17791, 4.8184, 5.41027, 5.31252, 6.26726, 7.02247, 7.88384, 8.30868, 9.71926, 10.2332, 12.428
1, 1.10939, 1.38298, 2.06, 2.64344, 2.53517, 2.47622, 2.78738, 3.56782, 3.93799, 3.81986, 3.78211, 3.8453, 3.54482, 4.18269, 4.8198, 5.41415, 5.30686, 6.26772, 7.02436, 7.88204, 8.30909, 9.71669, 10.2423, 12.4108
1, 1.11052, 1.38284, 2.05726, 2.6543, 2.56688, 2.47438, 2.78715, 3.56857, 3.93893, 3.82071, 3.81484, 3.84583, 3.52965, 4.18431, 4.81984, 5.4128, 5.29957, 6.2678, 7.02288, 7.88057, 8.31086, 9.71134, 10.2557, 12.4125
1, 1.10948, 1.38379, 2.05411, 2.64401, 2.56342, 2.47543, 2.78845, 3.56971, 3.94008, 3.82138, 3.81954, 3.84482, 3.5095, 4.18246, 4.81892, 5.41781, 5.31067, 6.26781, 7.02052, 7.8819, 8.31361, 9.71085, 10.254, 12.4295
1, 1.10941, 1.38456, 2.05394, 2.63318, 2.5791, 2.47505, 2.78653, 3.56859, 3.9428, 3.82063, 3.81452, 3.8451, 3.49347, 4.18856, 4.81839, 5.41882, 5.30693, 6.26731, 7.01912, 7.87945, 8.3138, 9.71541, 10.2431, 12.4253
1, 1.10902, 1.38533, 2.05117, 2.63551, 2.57318, 2.47652, 2.78758, 3.56435, 3.94397, 3.81775, 3.80672, 3.84451, 3.52263, 4.18316, 4.81743, 5.42378, 5.3108, 6.26654, 7.01854, 7.87897, 8.31388, 9.71698, 10.2427, 12.4514
1, 1.11445, 1.38428, 2.05119, 2.6259, 2.57401, 2.4769, 2.789, 3.56079, 3.94449, 3.81712, 3.80344, 3.8467, 3.50449, 4.18262, 4.81662, 5.42519, 5.31237, 6.26699, 7.01859, 7.87674, 8.3138, 9.71371, 10.2286, 12.4493
1, 1.11111, 1.38421, 2.05853, 2.61101, 2.57689, 2.47834, 2.78761, 3.56631, 3.94427, 3.81761, 3.78272, 3.84603, 3.48555, 4.18418, 4.81628, 5.42385, 5.31255, 6.26712, 7.01889, 7.87231, 8.32081, 9.71512, 10.2155, 12.4757
1, 1.10976, 1.38427, 2.05831, 2.61411, 2.5705, 2.47758, 2.78966, 3.56872, 3.94278, 3.81778, 3.78743, 3.84592, 3.50516, 4.18295, 4.81615, 5.41881, 5.30706, 6.26737, 7.01889, 7.8709, 8.3225, 9.71546, 10.2102, 12.4889
1, 1.1083, 1.38433, 2.05908, 2.62081, 2.58799, 2.47724, 2.7876, 3.56862, 3.94086, 3.81722, 3.78159, 3.8473, 3.51383, 4.18499, 4.81531, 5.42076, 5.301, 6.26687, 7.01706, 7.87513, 8.32201, 9.71055, 10.2038, 12.481
1, 1.10571, 1.38509, 2.05721, 2.62174, 2.58851, 2.47764, 2.78746, 3.57114, 3.9415, 3.81757, 3.7622, 3.8477, 3.49547, 4.18912, 4.81532, 5.41368, 5.29386, 6.26692, 7.01705, 7.8731, 8.32183, 9.70908, 10.1972, 12.4659
1, 1.10558, 1.38525, 2.05633, 2.61959, 2.58388, 2.47725, 2.78621, 3.57124, 3.94121, 3.81704, 3.76179, 3.84837, 3.52059, 4.19485, 4.8159, 5.41415, 5.29354, 6.26656, 7.01781, 7.87338, 8.32008, 9.70659, 10.1951, 12.4569
1, 1.10444, 1.3851, 2.0548, 2.61777, 2.5798, 2.47819, 2.78597, 3.57279, 3.94259, 3.81699, 3.76815, 3.84868, 3.5446, 4.19479, 4.81566, 5.41521, 5.2949, 6.26651, 7.01796, 7.87377, 8.32295, 9.70599, 10.1787, 12.4884
1, 1.1041, 1.38411, 2.0539, 2.63283, 2.59005, 2.47812, 2.78495, 3.56964, 3.94149, 3.8173, 3.76255, 3.84838, 3.58313, 4.19733, 4.81599, 5.4208, 5.29627, 6.26731, 7.0178, 7.87489, 8.32245, 9.70199, 10.1788, 12.4788
1, 1.10562, 1.38308, 2.05256, 2.63746, 2.58501, 2.47825, 2.78677, 3.57275, 3.94053, 3.817, 3.75565, 3.84778, 3.59714, 4.19712, 4.81558, 5.4151, 5.29422, 6.26754, 7.01734, 7.87386, 8.32456, 9.70175, 10.1791, 12.4742
1, 1.10409, 1.38225, 2.05575, 2.63508, 2.58501, 2.47896, 2.78927, 3.57221, 3.94347, 3.81747, 3.76454, 3.84745, 3.57238, 4.19516, 4.81517, 5.41712, 5.29303, 6.26774, 7.01664, 7.87127, 8.32417, 9.70334, 10.1869, 12.4786
1, 1.10357, 1.38261, 2.05633, 2.63736, 2.57951, 2.47909, 2.78865, 3.56929, 3.94414, 3.81797, 3.76352, 3.84679, 3.56933, 4.19439, 4.81575, 5.41701, 5.29584, 6.26762, 7.01535, 7.87069, 8.32621, 9.70175, 10.1695, 12.4743
1, 1.10168, 1.38326, 2.05774, 2.63027, 2.57817, 2.48032, 2.78919, 3.56885, 3.9424, 3.81803, 3.754, 3.84653, 3.63083, 4.19419, 4.81561, 5.41461, 5.29301, 6.26767, 7.0155, 7.87262, 8.32569, 9.69772, 10.1627, 12.4861
1, 1.10417, 1.38176, 2.05589, 2.63771, 2.57032, 2.48056, 2.79044, 3.56866, 3.94096, 3.81834, 3.74516, 3.8473, 3.63825, 4.19182, 4.81558, 5.4146, 5.29572, 6.26761, 7.0155, 7.87091, 8.32497, 9.69575, 10.1707, 12.4865
1, 1.10397, 1.38119, 2.05936, 2.62837, 2.57026, 2.48093, 2.78973, 3.56721, 3.94072, 3.81853, 3.72887, 3.84753, 3.67397, 4.1941, 4.81572, 5.41719, 5.29616, 6.26762, 7.0158, 7.87136, 8.32562, 9.69513, 10.1777, 12.5007
1, 1.10456, 1.38035, 2.06058, 2.62924, 2.57577, 2.4808, 2.78846, 3.56781, 3.94198, 3.81836, 3.72246, 3.84718, 3.67546, 4.19176, 4.81573, 5.42092, 5.29332, 6.26749, 7.01542, 7.86778, 8.32657, 9.69188, 10.1799, 12.4974
1, 1.10569, 1.3791, 2.05923, 2.62424, 2.57923, 2.48072, 2.78958, 3.56784, 3.94155, 3.81865, 3.72108, 3.84679, 3.65696, 4.18827, 4.81629, 5.42078, 5.29308, 6.26738, 7.01495, 7.86768, 8.32457, 9.69552, 10.1831, 12.4981
1, 1.1075, 1.3793, 2.05751, 2.62291, 2.57846, 2.48082, 2.79243, 3.56544, 3.9411, 3.81859, 3.73921, 3.84698, 3.65351, 4.18686, 4.81647, 5.42387, 5.29377, 6.26734, 7.01606, 7.86865, 8.32431, 9.69591, 10.1779, 12.4916
1, 1.10688, 1.37942, 2.05767, 2.61729, 2.57638, 2.48252, 2.79511, 3.56408, 3.93957, 3.81849, 3.72289, 3.84689, 3.67095, 4.18525, 4.81643, 5.42436, 5.29662, 6.26733, 7.01474, 7.86729, 8.32415, 9.6952, 10.1649, 12.5004
1, 1.10616, 1.37874, 2.05626, 2.62205, 2.57609, 2.48308, 2.79418, 3.56364, 3.93902, 3.81835, 3.72457, 3.84655, 3.65309, 4.18307, 4.81657, 5.42196, 5.30207, 6.26731, 7.01496, 7.86672, 8.32499, 9.69412, 10.1699, 12.4968
1, 1.10717, 1.3781, 2.05506, 2.62097, 2.57693, 2.48332, 2.79274, 3.56164, 3.93936, 3.81949, 3.72287, 3.84667, 3.6523, 4.17756, 4.81633, 5.41889, 5.31488, 6.26726, 7.01557, 7.86662, 8.32386, 9.69309, 10.1678, 12.4911
1, 1.10769, 1.3784, 2.0554, 2.61627, 2.57483, 2.48414, 2.79315, 3.56167, 3.93903, 3.81933, 3.72857, 3.84663, 3.66748, 4.18352, 4.81619, 5.41916, 5.30973, 6.26727, 7.0153, 7.86771, 8.32351, 9.69283, 10.1647, 12.4898
1, 1.10882, 1.37759, 2.05503, 2.6154, 2.5722, 2.48444, 2.79448, 3.56101, 3.93748, 3.81946, 3.72551, 3.84638, 3.66532, 4.18074, 4.81606, 5.41766, 5.31069, 6.26728, 7.01489, 7.86798, 8.32384, 9.69088, 10.1734, 12.4926
1, 1.10718, 1.37757, 2.05538, 2.61734, 2.57498, 2.48439, 2.79316, 3.55938, 3.93753, 3.8203, 3.72423, 3.84684, 3.66869, 4.17903, 4.81581, 5.41972, 5.31048, 6.2671, 7.01799, 7.86758, 8.32491, 9.68904, 10.164, 12.4912
1, 1.10627, 1.37762, 2.05572, 2.61447, 2.57588, 2.48403, 2.79255, 3.55773, 3.93601, 3.8201, 3.733, 3.84661, 3.66418, 4.18377, 4.81587, 5.41786, 5.31155, 6.26707, 7.01732, 7.86851, 8.32439, 9.68798, 10.155, 12.4927
1, 1.10666, 1.37731, 2.0547, 2.60963, 2.57548, 2.48444, 2.79181, 3.55746, 3.93649, 3.82018, 3.73347, 3.84653, 3.6652, 4.18181, 4.81608, 5.41764, 5.31362, 6.26694, 7.0167, 7.86926, 8.326, 9.68932, 10.1403, 12.4946
1, 1.10656, 1.37736, 2.05459, 2.61098, 2.57422, 2.48436, 2.78956, 3.55771, 3.93623, 3.81991, 3.73051, 3.84642, 3.66169, 4.18349, 4.81617, 5.4164, 5.31531, 6.26697, 7.01953, 7.86933, 8.32547, 9.68805, 10.138, 12.4949
1, 1.10617, 1.37765, 2.05378, 2.61346, 2.57536, 2.4839, 2.79223, 3.55696, 3.93536, 3.81924, 3.72903, 3.84672, 3.66553, 4.18118, 4.81592, 5.41644, 5.31375, 6.2671, 7.02024, 7.86957, 8.32402, 9.69057, 10.1229, 12.4939
1, 1.10704, 1.37759, 2.05378, 2.61274, 2.57497, 2.48347, 2.78964, 3.5572, 3.93551, 3.81903, 3.72641, 3.84688, 3.66198, 4.18331, 4.81603, 5.41615, 5.31, 6.26704, 7.0209, 7.86919, 8.3243, 9.69033, 10.1435, 12.4954
1, 1.1074, 1.37769, 2.05286, 2.61637, 2.57706, 2.48387, 2.78531, 3.55848, 3.93545, 3.81863, 3.72705, 3.84667, 3.66547, 4.18276, 4.81615, 5.41385, 5.31191, 6.26711, 7.02, 7.86779, 8.32462, 9.68933, 10.1459, 12.4925
1, 1.10761, 1.37774, 2.05255, 2.62035, 2.57671, 2.48384, 2.78568, 3.55794, 3.93513, 3.81842, 3.7258, 3.84645, 3.65742, 4.18574, 4.8161, 5.41358, 5.31715, 6.26709, 7.01951, 7.8678, 8.32386, 9.68805, 10.1321, 12.492
1, 1.1069, 1.37724, 2.05294, 2.62373, 2.57473, 2.48414, 2.78412, 3.55658, 3.93554, 3.81834, 3.73785, 3.84623, 3.66388, 4.18551, 4.81614, 5.41476, 5.31533, 6.26718, 7.01877, 7.86787, 8.3226, 9.68828, 10.1295, 12.4907
1, 1.10655, 1.37705, 2.05258, 2.63111, 2.57537, 2.48478, 2.78496, 3.55373, 3.93627, 3.81838, 3.73644, 3.8462, 3.66687, 4.18682, 4.816, 5.41419, 5.31147, 6.26718, 7.01857, 7.8683, 8.32198, 9.68808, 10.133, 12.4906
1, 1.10693, 1.37725, 2.05113, 2.63161, 2.57529, 2.48441, 2.7851, 3.55284, 3.93635, 3.81846, 3.73762, 3.84599, 3.67651, 4.18483, 4.81578, 5.41414, 5.31095, 6.26717, 7.01803, 7.86809, 8.32225, 9.68723, 10.1266, 12.4905
1, 1.10616, 1.37707, 2.05125, 2.62837, 2.57513, 2.48457, 2.78627, 3.55129, 3.93606, 3.81871, 3.74163, 3.84598, 3.69813, 4.18664, 4.8157, 5.41237, 5.30754, 6.26721, 7.01877, 7.86785, 8.32222, 9.68737, 10.1165, 12.4894
1, 1.10599, 1.37691, 2.05121, 2.62637, 2.57355, 2.48482, 2.78501, 3.55224, 3.93576, 3.81923, 3.73763, 3.84624, 3.70036, 4.18757, 4.81559, 5.41128, 5.31078, 6.26731, 7.01883, 7.86625, 8.32161, 9.68835, 10.1192, 12.4891
1, 1.10627, 1.37703, 2.05121, 2.62926, 2.57302, 2.48457, 2.78267, 3.55331, 3.93515, 3.81878, 3.74112, 3.84622, 3.69791, 4.18576, 4.8155, 5.41071, 5.31256, 6.26734, 7.01827, 7.86661, 8.32168, 9.68603, 10.1312, 12.4887
1, 1.10695, 1.37672, 2.05128, 2.6266, 2.57198, 2.48434, 2.78234, 3.55486, 3.93568, 3.81867, 3.73776, 3.84616, 3.71505, 4.1855, 4.81551, 5.41083, 5.31292, 6.2673, 7.01916, 7.86665, 8.32215, 9.6834, 10.1289, 12.4866
1, 1.10705, 1.37671, 2.0513, 2.62513, 2.57186, 2.48413, 2.78082, 3.55645, 3.93535, 3.81794, 3.7459, 3.84641, 3.71874, 4.18635, 4.81546, 5.41113, 5.31284, 6.26729, 7.01878, 7.86697, 8.32361, 9.6829, 10.1377, 12.4877
1, 1.10736, 1.37651, 2.0517, 2.6217, 2.57157, 2.48355, 2.78093, 3.55689, 3.93546, 3.818, 3.74407, 3.84621, 3.71698, 4.18656, 4.81557, 5.41192, 5.31266, 6.26731, 7.01836, 7.86657, 8.32364, 9.6796, 10.1399, 12.4874
1, 1.10711, 1.37658, 2.05289, 2.62167, 2.5714, 2.48335, 2.78236, 3.55556, 3.93517, 3.81834, 3.74966, 3.84604, 3.72079, 4.18639, 4.81562, 5.41198, 5.30953, 6.26733, 7.01946, 7.86692, 8.32518, 9.6768, 10.1331, 12.4829
1, 1.108, 1.37658, 2.05234, 2.6192, 2.57324, 2.48337, 2.78458, 3.55663, 3.93437, 3.81803, 3.74773, 3.84597, 3.72419, 4.18683, 4.81556, 5.41166, 5.30627, 6.26729, 7.01965, 7.86597, 8.32541, 9.67671, 10.1397, 12.4844
