1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25
1, 1.05318, 1.35758, 2.05512, 2.42449, 2.60994, 2.52942, 3.01095, 3.78962, 4.01823, 4.22832, 4.1705, 4.20572, 3.85772, 4.7029, 4.87179, 5.55994, 5.74134, 6.76115, 7.64494, 8.04986, 9.38168, 10.0031, 9.80636, 14.8356
1, 1.0558, 1.34744, 2.05453, 2.42371, 2.62497, 2.53459, 3.02238, 3.795, 4.01659, 4.22828, 4.1656, 4.19365, 3.84234, 4.71387, 4.86563, 5.54763, 5.73032, 6.75204, 7.65184, 8.05768, 9.3543, 9.9836, 9.82746, 14.836
1, 1.06377, 1.3505, 2.05256, 2.42366, 2.62342, 2.54517, 3.02134, 3.79364, 4.01323, 4.21844, 4.17215, 4.18697, 3.82613, 4.69985, 4.8769, 5.53275, 5.72675, 6.74093, 7.65276, 8.05478, 9.34668, 9.98388, 9.83899, 14.8392
1, 1.06252, 1.35986, 2.05698, 2.42128, 2.62096, 2.54618, 3.02604, 3.79961, 4.00564, 4.2171, 4.17202, 4.18002, 3.78833, 4.69549, 4.86366, 5.56469, 5.72926, 6.72974, 7.65638, 8.04684, 9.3457, 9.97482, 9.84836, 14.8372
1, 1.06389, 1.35909, 2.05357, 2.42569, 2.61549, 2.56247, 3.01958, 3.79619, 4.00902, 4.21404, 4.17165, 4.17746, 3.78961, 4.69873, 4.85785, 5.55135, 5.73323, 6.7368, 7.65769, 8.04755, 9.33362, 9.97409, 9.8475, 14.8372
1, 1.0705, 1.35607, 2.05086, 2.42573, 2.61939, 2.58142, 3.01149, 3.7868, 4.01335, 4.21122, 4.16997, 4.18404, 3.78457, 4.69461, 4.84688, 5.54099, 5.72867, 6.73529, 7.65353, 8.04765, 9.35769, 9.97545, 9.85758, 14.8359
1, 1.07103, 1.35281, 2.04707, 2.42794, 2.62022, 2.58529, 3.0009, 3.78887, 4.01884, 4.21368, 4.17081, 4.17644, 3.7522, 4.68897, 4.81715, 5.52485, 5.73076, 6.73769, 7.64732, 8.05931, 9.3509, 9.96662, 9.8499, 14.8349
1, 1.07711, 1.34526, 2.04914, 2.43038, 2.6227, 2.58627, 3.00595, 3.79349, 4.0237, 4.20583, 4.17744, 4.15753, 3.81455, 4.68703, 4.81338, 5.52464, 5.73052, 6.7328, 7.64818, 8.05651, 9.36878, 9.96541, 9.82093, 14.8324
1, 1.07385, 1.35342, 2.04837, 2.43132, 2.62036, 2.59255, 3.01056, 3.79388, 4.01774, 4.20594, 4.17157, 4.16374, 3.78242, 4.69329, 4.81363, 5.52416, 5.72131, 6.72814, 7.64631, 8.05913, 9.36324, 9.96869, 9.82462, 14.8298
1, 1.07591, 1.35039, 2.04534, 2.43372, 2.61766, 2.59287, 3.01986, 3.78808, 4.01497, 4.217, 4.16277, 4.15564, 3.78127, 4.69031, 4.79786, 5.53085, 5.73028, 6.72982, 7.65179, 8.06529, 9.37156, 9.96915, 9.83034, 14.823
1, 1.07643, 1.35251, 2.05027, 2.43368, 2.61748, 2.60101, 3.01237, 3.7858, 4.00159, 4.2098, 4.15461, 4.14627, 3.7949, 4.69087, 4.80172, 5.52396, 5.71549, 6.72557, 7.64399, 8.07232, 9.35255, 9.96921, 9.83243, 14.8263
1, 1.07984, 1.3543, 2.05067, 2.43117, 2.61851, 2.59977, 3.01485, 3.78258, 4.00054, 4.21272, 4.14783, 4.14204, 3.80873, 4.69337, 4.78885, 5.52816, 5.71033, 6.72444, 7.64489, 8.07252, 9.35054, 9.96477, 9.82199, 14.824
1, 1.07848, 1.3533, 2.05359, 2.43319, 2.62607, 2.58724, 3.02742, 3.78191, 4.00886, 4.20851, 4.13016, 4.1376, 3.8307, 4.68905, 4.7934, 5.54194, 5.71653, 6.72955, 7.645, 8.09393, 9.34485, 9.96571, 9.82301, 14.8263
1, 1.07432, 1.35674, 2.05326, 2.43216, 2.6288, 2.59176, 3.03088, 3.7815, 4.00683, 4.20609, 4.14783, 4.13791, 3.83879, 4.68984, 4.79981, 5.54887, 5.72164, 6.73414, 7.64846, 8.1042, 9.34975, 9.96665, 9.83988, 14.8223
1, 1.072, 1.35751, 2.05581, 2.43331, 2.62567, 2.58671, 3.03102, 3.78029, 4.00125, 4.20268, 4.15235, 4.14527, 3.83717, 4.69387, 4.80108, 5.54491, 5.71981, 6.73598, 7.6464, 8.10119, 9.35065, 9.96615, 9.84733, 14.8217
1, 1.0719, 1.36213, 2.05469, 2.43352, 2.62401, 2.59696, 3.04322, 3.77913, 3.99991, 4.19755, 4.15296, 4.13938, 3.85336, 4.69244, 4.79875, 5.5448, 5.71182, 6.73669, 7.64228, 8.12576, 9.34625, 9.96376, 9.84647, 14.8191
1, 1.07426, 1.36163, 2.05656, 2.43407, 2.62794, 2.59293, 3.05735, 3.77923, 3.99818, 4.18828, 4.15024, 4.13109, 3.84846, 4.68601, 4.80169, 5.57065, 5.70908, 6.73318, 7.64826, 8.12267, 9.33284, 9.96501, 9.84876, 14.8185
1, 1.07424, 1.36156, 2.05641, 2.43608, 2.62836, 2.58787, 3.0647, 3.77694, 3.99489, 4.18749, 4.15687, 4.12918, 3.85761, 4.68721, 4.80594, 5.57343, 5.70803, 6.73352, 7.6548, 8.12353, 9.33333, 9.96243, 9.84439, 14.8146
1, 1.07457, 1.35989, 2.05368, 2.43604, 2.62873, 2.5806, 3.06736, 3.77456, 3.98936, 4.18321, 4.1477, 4.13475, 3.89077, 4.68268, 4.8057, 5.57707, 5.71001, 6.73267, 7.65253, 8.1197, 9.33614, 9.96011, 9.85001, 14.8135
1, 1.07211, 1.35693, 2.05383, 2.43552, 2.63099, 2.59184, 3.06319, 3.77482, 3.98257, 4.18195, 4.1434, 4.13253, 3.87383, 4.67907, 4.80939, 5.58053, 5.70528, 6.7327, 7.65138, 8.1129, 9.33411, 9.962, 9.87237, 14.8088
1, 1.07547, 1.35084, 2.05357, 2.43679, 2.63005, 2.58643, 3.05792, 3.77354, 3.98103, 4.18224, 4.14582, 4.12881, 3.86501, 4.6738, 4.80918, 5.58975, 5.71032, 6.73192, 7.65036, 8.11566, 9.33284, 9.96253, 9.86881, 14.8063
1, 1.07477, 1.35238, 2.0519, 2.44101, 2.63065, 2.57675, 3.06014, 3.77217, 3.98162, 4.18257, 4.14369, 4.13988, 3.89183, 4.67643, 4.80911, 5.58611, 5.71319, 6.73118, 7.65009, 8.11395, 9.32063, 9.961, 9.86202, 14.8051
1, 1.07591, 1.35487, 2.04942, 2.43998, 2.63294, 2.58345, 3.05767, 3.76934, 3.97048, 4.18468, 4.14399, 4.14307, 3.88108, 4.67712, 4.81137, 5.59412, 5.71571, 6.72996, 7.64552, 8.11023, 9.32125, 9.9655, 9.8504, 14.805
1, 1.07583, 1.35585, 2.04556, 2.43764, 2.63068, 2.58521, 3.0612, 3.77315, 3.97638, 4.18482, 4.14486, 4.15213, 3.87812, 4.67554, 4.80634, 5.59194, 5.71409, 6.73053, 7.65425, 8.11001, 9.31877, 9.96299, 9.85322, 14.803
1, 1.07671, 1.35957, 2.0457, 2.437, 2.63394, 2.58545, 3.06263, 3.77082, 3.98569, 4.17939, 4.14357, 4.15698, 3.86522, 4.6731, 4.80515, 5.59561, 5.71244, 6.72721, 7.65437, 8.10808, 9.31873, 9.95919, 9.85182, 14.7982
1, 1.07813, 1.36077, 2.04462, 2.43627, 2.63728, 2.58721, 3.05869, 3.77177, 3.98265, 4.17689, 4.1453, 4.15723, 3.85761, 4.67548, 4.8012, 5.58727, 5.71235, 6.72593, 7.65382, 8.10453, 9.3158, 9.95947, 9.84686, 14.796
1, 1.07893, 1.36133, 2.04276, 2.43848, 2.63406, 2.5868, 3.05413, 3.7697, 3.98891, 4.17701, 4.14448, 4.15868, 3.86628, 4.67439, 4.80374, 5.59166, 5.71441, 6.72692, 7.6528, 8.10461, 9.31025, 9.95982, 9.8564, 14.7923
1, 1.07998, 1.3609, 2.03814, 2.43948, 2.63213, 2.59369, 3.04903, 3.76998, 3.98598, 4.17732, 4.14221, 4.15812, 3.86612, 4.6733, 4.80073, 5.59178, 5.71609, 6.72594, 7.65181, 8.0994, 9.30015, 9.95913, 9.85751, 14.7886
1, 1.07936, 1.36069, 2.03854, 2.43794, 2.62912, 2.59337, 3.04588, 3.76962, 3.9832, 4.17554, 4.13711, 4.16405, 3.8739, 4.67488, 4.80177, 5.60126, 5.71474, 6.72618, 7.65228, 8.10486, 9.30408, 9.95774, 9.86412, 14.7883
1, 1.07781, 1.36106, 2.03588, 2.43619, 2.62874, 2.6001, 3.04266, 3.77263, 3.97826, 4.17779, 4.13865, 4.16237, 3.87721, 4.67879, 4.79868, 5.60034, 5.71765, 6.72534, 7.65606, 8.10666, 9.30548, 9.96125, 9.86472, 14.7887
1, 1.0775, 1.3635, 2.0363, 2.44009, 2.62639, 2.59509, 3.04122, 3.77223, 3.98098, 4.17676, 4.13469, 4.16211, 3.87381, 4.68003, 4.79926, 5.59674, 5.71761, 6.72604, 7.65355, 8.10592, 9.30412, 9.96108, 9.86753, 14.7869
1, 1.07666, 1.36382, 2.03776, 2.43974, 2.62434, 2.59352, 3.04901, 3.77185, 3.97832, 4.1771, 4.13224, 4.16061, 3.87386, 4.67931, 4.80145, 5.59247, 5.71287, 6.72575, 7.65147, 8.10308, 9.30891, 9.95826, 9.87514, 14.7831
1, 1.07356, 1.36454, 2.04079, 2.43919, 2.62133, 2.59787, 3.05519, 3.77458, 3.98114, 4.17965, 4.13404, 4.15421, 3.87215, 4.67661, 4.80003, 5.58753, 5.71561, 6.72632, 7.6513, 8.10548, 9.31643, 9.95596, 9.87538, 14.7801
1, 1.07364, 1.36312, 2.03882, 2.43902, 2.62475, 2.59468, 3.05722, 3.77582, 3.97886, 4.1823, 4.13371, 4.15357, 3.87394, 4.6786, 4.79929, 5.58688, 5.71792, 6.72619, 7.64479, 8.10044, 9.30992, 9.95505, 9.87016, 14.7757
1, 1.07532, 1.36269, 2.04037, 2.43961, 2.62881, 2.59417, 3.05653, 3.77622, 3.97949, 4.17798, 4.1333, 4.14907, 3.87117, 4.67792, 4.7984, 5.58315, 5.72077, 6.72771, 7.64154, 8.10143, 9.304, 9.95352, 9.87682, 14.7738
1, 1.07267, 1.36519, 2.04461, 2.43918, 2.63093, 2.59676, 3.05765, 3.77574, 3.97747, 4.17974, 4.136, 4.14851, 3.86635, 4.67714, 4.80167, 5.57823, 5.71976, 6.72767, 7.63651, 8.10568, 9.30719, 9.95177, 9.87672, 14.7692
1, 1.07153, 1.36724, 2.04549, 2.4392, 2.63037, 2.59781, 3.06412, 3.77631, 3.97354, 4.17954, 4.13496, 4.14539, 3.8682, 4.67633, 4.80191, 5.5842, 5.72146, 6.72717, 7.6311, 8.10914, 9.30417, 9.9535, 9.87928, 14.7683
1, 1.07146, 1.3674, 2.0458, 2.43919, 2.63199, 2.59561, 3.07071, 3.77613, 3.9764, 4.17962, 4.13455, 4.14134, 3.86613, 4.6756, 4.8019, 5.60113, 5.71863, 6.72664, 7.63151, 8.10923, 9.30601, 9.95224, 9.87798, 14.7647
1, 1.07319, 1.36863, 2.04533, 2.43819, 2.63364, 2.59745, 3.06915, 3.77632, 3.97377, 4.18101, 4.13312, 4.13973, 3.86418, 4.67677, 4.80039, 5.59731, 5.71885, 6.72631, 7.62988, 8.10851, 9.3045, 9.9522, 9.88005, 14.7589
1, 1.07332, 1.37142, 2.04581, 2.43846, 2.63703, 2.59712, 3.07216, 3.77583, 3.97357, 4.18301, 4.13367, 4.14633, 3.8621, 4.67572, 4.80005, 5.60052, 5.72077, 6.72652, 7.62707, 8.10608, 9.29758, 9.95214, 9.88365, 14.7558
1, 1.07363, 1.37108, 2.04812, 2.43732, 2.63974, 2.59694, 3.06984, 3.77553, 3.97513, 4.18201, 4.13212, 4.14474, 3.86464, 4.67185, 4.80007, 5.59691, 5.72015, 6.72638, 7.62646, 8.10574, 9.28834, 9.95133, 9.87961, 14.7543
1, 1.07294, 1.37226, 2.04925, 2.43704, 2.63765, 2.59776, 3.06666, 3.77484, 3.97463, 4.17923, 4.13134, 4.14666, 3.8634, 4.6742, 4.79995, 5.60436, 5.72077, 6.72675, 7.62716, 8.10405, 9.29024, 9.95405, 9.88071, 14.7521
1, 1.07374, 1.37224, 2.05076, 2.4373, 2.63541, 2.59714, 3.06395, 3.77426, 3.97478, 4.1795, 4.13208, 4.14541, 3.86561, 4.67409, 4.79833, 5.60729, 5.7224, 6.72635, 7.62446, 8.1048, 9.28741, 9.95421, 9.87968, 14.7485
1, 1.07379, 1.37, 2.05203, 2.43864, 2.63525, 2.59742, 3.06074, 3.77427, 3.97676, 4.17945, 4.13049, 4.14332, 3.86251, 4.67212, 4.79669, 5.60214, 5.72167, 6.72583, 7.62687, 8.10259, 9.28909, 9.9526, 9.87806, 14.7441
1, 1.07625, 1.3689, 2.05098, 2.43821, 2.63567, 2.59655, 3.05617, 3.77406, 3.9779, 4.17686, 4.13019, 4.14376, 3.86375, 4.67101, 4.79578, 5.59661, 5.72175, 6.72599, 7.62897, 8.10327, 9.28917, 9.95193, 9.87745, 14.7432
1, 1.07647, 1.36829, 2.05232, 2.43815, 2.63776, 2.5967, 3.05545, 3.77395, 3.9794, 4.17523, 4.12815, 4.14332, 3.86112, 4.66955, 4.79466, 5.59, 5.72044, 6.72584, 7.62847, 8.10421, 9.28463, 9.95016, 9.88004, 14.7404
1, 1.07691, 1.36478, 2.05125, 2.43764, 2.63998, 2.59804, 3.06108, 3.77395, 3.97866, 4.17543, 4.12896, 4.14347, 3.86213, 4.66866, 4.79432, 5.58876, 5.7204, 6.72631, 7.62833, 8.10286, 9.28419, 9.95031, 9.88678, 14.7403
1, 1.0771, 1.36278, 2.04963, 2.43739, 2.63779, 2.59782, 3.06679, 3.77413, 3.97773, 4.17494, 4.12822, 4.141, 3.86628, 4.66795, 4.79312, 5.59543, 5.72002, 6.72619, 7.62729, 8.10038, 9.28292, 9.94955, 9.88868, 14.7385
1, 1.07751, 1.35978, 2.05402, 2.43786, 2.63499, 2.59664, 3.06343, 3.774, 3.97458, 4.17309, 4.12681, 4.14094, 3.87015, 4.66661, 4.79067, 5.60407, 5.72247, 6.72675, 7.62803, 8.10418, 9.28079, 9.95056, 9.88748, 14.7378
1, 1.07705, 1.36002, 2.05495, 2.43767, 2.63467, 2.5968, 3.06415, 3.77386, 3.97426, 4.17081, 4.12752, 4.13967, 3.86977, 4.66823, 4.7873, 5.60639, 5.72172, 6.72674, 7.62785, 8.10381, 9.28451, 9.94892, 9.88958, 14.7355
1, 1.07699, 1.35788, 2.05616, 2.43824, 2.63606, 2.59676, 3.06689, 3.77408, 3.97237, 4.17252, 4.12848, 4.13721, 3.86895, 4.6678, 4.78661, 5.6156, 5.72091, 6.7266, 7.63052, 8.10419, 9.28394, 9.94878, 9.8893, 14.7341
1, 1.07636, 1.35812, 2.05552, 2.4383, 2.63634, 2.59578, 3.06791, 3.77433, 3.97162, 4.17283, 4.12764, 4.13678, 3.87031, 4.67074, 4.78685, 5.62061, 5.72221, 6.7264, 7.62968, 8.10753, 9.28025, 9.9491, 9.88868, 14.7319
1, 1.07702, 1.35722, 2.05524, 2.43858, 2.63494, 2.59594, 3.06613, 3.77455, 3.97103, 4.17395, 4.12668, 4.13702, 3.86927, 4.67025, 4.78614, 5.61754, 5.72277, 6.72643, 7.62777, 8.1084, 9.27892, 9.94893, 9.89079, 14.7292
1, 1.0776, 1.35567, 2.05471, 2.43911, 2.63466, 2.59493, 3.06766, 3.77434, 3.97074, 4.17296, 4.125, 4.13644, 3.87141, 4.66978, 4.78514, 5.61632, 5.72213, 6.72609, 7.62776, 8.11038, 9.27883, 9.94845, 9.89373, 14.7277
1, 1.07792, 1.35506, 2.055, 2.43919, 2.63332, 2.59447, 3.06459, 3.775, 3.97133, 4.17291, 4.12457, 4.13558, 3.87085, 4.67031, 4.78328, 5.61743, 5.72146, 6.72589, 7.6268, 8.11238, 9.28008, 9.94774, 9.8908, 14.7288
1, 1.07678, 1.35454, 2.05579, 2.43951, 2.6332, 2.59486, 3.06742, 3.77478, 3.97221, 4.17356, 4.1243, 4.13534, 3.87005, 4.67186, 4.78505, 5.61773, 5.72117, 6.72569, 7.62761, 8.1146, 9.27936, 9.94789, 9.88974, 14.7254
1, 1.07682, 1.35446, 2.05929, 2.44067, 2.63201, 2.59412, 3.06563, 3.77444, 3.97057, 4.1724, 4.12429, 4.13571, 3.87062, 4.67091, 4.78412, 5.61741, 5.72347, 6.7256, 7.62573, 8.11422, 9.27944, 9.94837, 9.88867, 14.7222
1, 1.07655, 1.35573, 2.06011, 2.44037, 2.62971, 2.59419, 3.065, 3.77457, 3.97067, 4.17113, 4.12542, 4.13654, 3.86925, 4.67063, 4.78292, 5.61502, 5.72304, 6.72555, 7.62747, 8.11479, 9.2841, 9.94859, 9.88709, 14.7227
1, 1.0768, 1.35484, 2.06077, 2.44023, 2.63025, 2.59386, 3.06589, 3.77483, 3.97009, 4.17113, 4.12553, 4.1361, 3.86867, 4.67005, 4.78249, 5.61542, 5.72234, 6.72531, 7.62658, 8.11276, 9.28256, 9.94799, 9.88959, 14.7247
1, 1.07683, 1.35398, 2.05954, 2.43961, 2.63345, 2.59394, 3.06616, 3.77495, 3.97096, 4.17199, 4.1253, 4.13717, 3.86658, 4.66969, 4.78404, 5.61574, 5.72208, 6.72544, 7.62777, 8.11167, 9.28271, 9.94784, 9.89038, 14.722
1, 1.07756, 1.35314, 2.06, 2.43985, 2.63212, 2.5938, 3.06746, 3.77506, 3.96962, 4.1709, 4.12523, 4.13655, 3.86836, 4.67066, 4.78369, 5.62004, 5.72187, 6.72542, 7.62785, 8.11046, 9.28207, 9.94737, 9.88936, 14.718
1, 1.07776, 1.35361, 2.05844, 2.43948, 2.63169, 2.59416, 3.06649, 3.77481, 3.97032, 4.17005, 4.12471, 4.13744, 3.86924, 4.66948, 4.78389, 5.62052, 5.72106, 6.72524, 7.62803, 8.10925, 9.28244, 9.9474, 9.89368, 14.7175
1, 1.07801, 1.3525, 2.05819, 2.43981, 2.62967, 2.59394, 3.06716, 3.7743, 3.96953, 4.1697, 4.12527, 4.13721, 3.87128, 4.6694, 4.78375, 5.62342, 5.72095, 6.72524, 7.63031, 8.1101, 9.28254, 9.94688, 9.89382, 14.7137
1, 1.07835, 1.35063, 2.05776, 2.43967, 2.6289, 2.59386, 3.06606, 3.77414, 3.9706, 4.16983, 4.1248, 4.13744, 3.87182, 4.66913, 4.7837, 5.62398, 5.72175, 6.72532, 7.62953, 8.11272, 9.28171, 9.94693, 9.89447, 14.7128
1, 1.07853, 1.3522, 2.05799, 2.43977, 2.6271, 2.59382, 3.0657, 3.77414, 3.97028, 4.16981, 4.12486, 4.13755, 3.87252, 4.66818, 4.78258, 5.62474, 5.72145, 6.72521, 7.6292, 8.11234, 9.28227, 9.94672, 9.89417, 14.7122
1, 1.07877, 1.35114, 2.05942, 2.4395, 2.62655, 2.59376, 3.0655, 3.77406, 3.97075, 4.16833, 4.12584, 4.13802, 3.87203, 4.66948, 4.78373, 5.62364, 5.72178, 6.72526, 7.62905, 8.11095, 9.2825, 9.94711, 9.89281, 14.711
1, 1.07867, 1.3512, 2.05883, 2.43943, 2.62476, 2.59348, 3.06498, 3.77401, 3.97128, 4.1686, 4.12594, 4.13809, 3.87301, 4.67024, 4.78398, 5.62566, 5.72257, 6.72509, 7.629, 8.1105, 9.28213, 9.94723, 9.89315, 14.7093
1, 1.07857, 1.35316, 2.05831, 2.4396, 2.62516, 2.59314, 3.06449, 3.77403, 3.97146, 4.16805, 4.12554, 4.13733, 3.87246, 4.67305, 4.78425, 5.62537, 5.72172, 6.72511, 7.62861, 8.10969, 9.28173, 9.94736, 9.89236, 14.7078
1, 1.07823, 1.35239, 2.05744, 2.43956, 2.62624, 2.59318, 3.06336, 3.77398, 3.97122, 4.16869, 4.12513, 4.13744, 3.87233, 4.67131, 4.78395, 5.62589, 5.72145, 6.72519, 7.6293, 8.10876, 9.28131, 9.94743, 9.89173, 14.707
1, 1.07786, 1.35261, 2.0571, 2.43946, 2.62752, 2.59295, 3.06301, 3.77388, 3.9715, 4.16837, 4.1253, 4.13795, 3.87146, 4.67055, 4.78398, 5.62648, 5.72185, 6.72522, 7.62998, 8.10915, 9.28161, 9.94753, 9.88945, 14.7034
1, 1.07784, 1.35207, 2.05788, 2.43938, 2.62673, 2.59294, 3.0624, 3.77378, 3.97133, 4.16852, 4.125, 4.13774, 3.8724, 4.67056, 4.78335, 5.62601, 5.72324, 6.72519, 7.62968, 8.11069, 9.28123, 9.94758, 9.89029, 14.7051
1, 1.07781, 1.3513, 2.05819, 2.43942, 2.63005, 2.59278, 3.06146, 3.77348, 3.97192, 4.16841, 4.1246, 4.13777, 3.8719, 4.67048, 4.7844, 5.62552, 5.72332, 6.72526, 7.62905, 8.11228, 9.28012, 9.94741, 9.89074, 14.7028
1, 1.07777, 1.35069, 2.05987, 2.43924, 2.62905, 2.59295, 3.06096, 3.77322, 3.9717, 4.16811, 4.12442, 4.13832, 3.872, 4.67066, 4.78463, 5.62378, 5.72319, 6.72538, 7.62895, 8.11146, 9.27997, 9.94738, 9.8902, 14.7014
1, 1.07787, 1.35017, 2.05964, 2.43924, 2.62975, 2.59291, 3.0594, 3.77309, 3.97172, 4.16809, 4.12433, 4.13809, 3.87279, 4.67175, 4.78456, 5.62086, 5.72288, 6.72552, 7.62866, 8.11398, 9.27961, 9.94724, 9.89115, 14.701
1, 1.07831, 1.34974, 2.05892, 2.43943, 2.62917, 2.5929, 3.0592, 3.77314, 3.97175, 4.1678, 4.12461, 4.13752, 3.87273, 4.67097, 4.78493, 5.61947, 5.72293, 6.7255, 7.62882, 8.11382, 9.27809, 9.9468, 9.89126, 14.6979
1, 1.07836, 1.34885, 2.06023, 2.43941, 2.62886, 2.593, 3.05971, 3.77335, 3.9714, 4.16732, 4.12433, 4.13692, 3.87256, 4.67094, 4.78513, 5.62007, 5.72285, 6.72555, 7.6284, 8.11364, 9.27791, 9.94657, 9.89189, 14.6964
1, 1.07869, 1.34865, 2.06033, 2.43923, 2.62806, 2.59297, 3.05992, 3.77339, 3.97153, 4.16712, 4.12428, 4.13693, 3.87306, 4.67079, 4.78486, 5.62066, 5.72249, 6.72552, 7.62826, 8.11487, 9.27723, 9.94661, 9.89181, 14.6952
1, 1.07858, 1.34753, 2.0614, 2.43898, 2.62822, 2.5929, 3.06068, 3.77308, 3.97177, 4.16676, 4.12459, 4.13704, 3.87434, 4.67031, 4.7849, 5.62069, 5.72254, 6.72556, 7.62799, 8.11334, 9.27735, 9.94706, 9.8922, 14.6939
1, 1.07828, 1.34655, 2.06166, 2.43919, 2.62889, 2.59278, 3.0609, 3.77298, 3.97208, 4.16639, 4.12457, 4.13888, 3.8755, 4.67065, 4.78485, 5.62317, 5.72219, 6.72544, 7.62761, 8.1116, 9.27733, 9.94755, 9.89233, 14.6915
1, 1.07814, 1.34498, 2.06105, 2.43952, 2.62865, 2.59298, 3.06133, 3.77296, 3.97187, 4.16585, 4.12468, 4.13932, 3.87479, 4.6711, 4.78497, 5.62242, 5.72179, 6.72547, 7.62668, 8.11, 9.27767, 9.94765, 9.89327, 14.693
1, 1.07829, 1.34575, 2.0614, 2.43939, 2.62822, 2.59294, 3.06091, 3.77302, 3.97189, 4.16594, 4.12465, 4.13932, 3.87505, 4.6711, 4.78495, 5.62112, 5.7219, 6.72543, 7.62672, 8.11062, 9.27752, 9.94723, 9.89378, 14.6926
1, 1.07855, 1.34517, 2.06232, 2.4392, 2.62857, 2.59292, 3.05965, 3.77299, 3.97167, 4.16681, 4.12453, 4.14097, 3.87502, 4.67099, 4.78462, 5.62608, 5.72191, 6.72536, 7.62639, 8.10872, 9.27817, 9.94737, 9.8944, 14.6892
1, 1.07865, 1.34448, 2.06219, 2.43917, 2.62816, 2.59281, 3.05943, 3.77295, 3.97174, 4.168, 4.1245, 4.14073, 3.8753, 4.67142, 4.78482, 5.62783, 5.72261, 6.72541, 7.62649, 8.10852, 9.27832, 9.94742, 9.89389, 14.6879
1, 1.07841, 1.34484, 2.06217, 2.43902, 2.62852, 2.5928, 3.05872, 3.77303, 3.97169, 4.16846, 4.12449, 4.14039, 3.87581, 4.67113, 4.78514, 5.62781, 5.72258, 6.72534, 7.62614, 8.10998, 9.27846, 9.94738, 9.89405, 14.6867
1, 1.07783, 1.34527, 2.062, 2.43906, 2.62849, 2.59271, 3.05895, 3.77306, 3.97202, 4.16904, 4.12436, 4.14072, 3.87587, 4.67172, 4.78595, 5.62878, 5.72276, 6.72527, 7.62631, 8.10936, 9.2782, 9.94751, 9.89424, 14.6881
1, 1.07778, 1.34549, 2.06181, 2.43933, 2.62834, 2.59274, 3.05904, 3.77302, 3.972, 4.16815, 4.1243, 4.14033, 3.87545, 4.67135, 4.78598, 5.62851, 5.72255, 6.72537, 7.62627, 8.11022, 9.27865, 9.94747, 9.89407, 14.6862
1, 1.0781, 1.34664, 2.06172, 2.43911, 2.62901, 2.5929, 3.05955, 3.77295, 3.9721, 4.1674, 4.12424, 4.14021, 3.87557, 4.67131, 4.78604, 5.62828, 5.72264, 6.72531, 7.62577, 8.10993, 9.27819, 9.9476, 9.89353, 14.683
1, 1.07797, 1.34727, 2.0617, 2.4392, 2.6293, 2.59281, 3.05872, 3.77291, 3.97227, 4.16718, 4.12422, 4.14031, 3.87546, 4.67178, 4.78612, 5.62706, 5.72254, 6.72531, 7.62549, 8.1109, 9.27803, 9.94767, 9.89391, 14.6836
1, 1.07827, 1.34776, 2.06184, 2.4391, 2.62976, 2.59284, 3.05864, 3.77284, 3.97234, 4.16641, 4.12412, 4.13993, 3.8751, 4.67149, 4.78619, 5.62664, 5.72243, 6.72534, 7.6255, 8.11035, 9.27807, 9.94778, 9.89336, 14.6806
1, 1.07862, 1.34865, 2.06138, 2.43898, 2.62899, 2.59294, 3.05768, 3.77276, 3.9724, 4.16711, 4.12412, 4.13983, 3.87508, 4.67215, 4.78592, 5.62761, 5.72236, 6.72534, 7.62537, 8.10946, 9.27825, 9.94783, 9.8928, 14.6781
1, 1.07828, 1.34843, 2.06098, 2.43905, 2.62872, 2.59305, 3.05794, 3.77281, 3.97237, 4.1672, 4.12419, 4.13968, 3.87516, 4.67244, 4.78579, 5.62924, 5.72261, 6.72532, 7.62504, 8.10914, 9.27836, 9.94779, 9.89296, 14.6787
1, 1.07846, 1.34805, 2.06123, 2.43928, 2.62888, 2.59324, 3.05728, 3.77274, 3.97253, 4.16664, 4.12413, 4.13927, 3.87499, 4.67234, 4.78585, 5.62991, 5.72247, 6.72529, 7.62473, 8.10847, 9.27841, 9.94786, 9.89359, 14.6776
1, 1.07853, 1.34873, 2.06105, 2.43925, 2.62919, 2.59327, 3.05724, 3.77271, 3.97241, 4.16661, 4.12398, 4.13874, 3.87514, 4.672, 4.78583, 5.63185, 5.72258, 6.7253, 7.62479, 8.10897, 9.27808, 9.94789, 9.89304, 14.6765
1, 1.07876, 1.34838, 2.06124, 2.43902, 2.62911, 2.59352, 3.05672, 3.77276, 3.9724, 4.16703, 4.12404, 4.13944, 3.87511, 4.67227, 4.78573, 5.63277, 5.72251, 6.72527, 7.6245, 8.10896, 9.27769, 9.94777, 9.89294, 14.677
1, 1.07913, 1.34732, 2.06098, 2.43897, 2.62932, 2.59388, 3.05724, 3.7728, 3.97237, 4.16715, 4.12409, 4.13916, 3.87501, 4.67213, 4.78561, 5.63183, 5.72236, 6.72536, 7.6245, 8.10902, 9.27772, 9.94775, 9.89275, 14.6755
